A_NAS_ID,User_ID,IP_Address,Action,Dated,Browser_Used,NASReport_ID
14977,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-13 16:57:06.000,Chrome,142
14978,9,59.100.129.30,Approved report 08.1. NA16.,2022-04-13 16:57:09.000,Chrome,142
14979,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-13 16:57:10.000,Chrome,142
14980,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-13 16:57:12.000,Chrome,142
14981,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-13 16:57:13.000,Chrome,142
14982,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-13 16:57:14.000,Chrome,142
14983,9,59.100.129.30,Disapproved report 08.1. NA16.,2022-04-13 16:57:17.000,Chrome,142
14984,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-13 16:57:19.000,Chrome,142
14985,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-13 16:57:20.000,Chrome,142
14986,9,59.100.129.30,Approved report 15. Checklists.,2022-04-13 16:57:22.000,Chrome,142
14987,9,59.100.129.30,Approved report 12. DM Float Log.,2022-04-13 16:57:23.000,Chrome,142
14988,9,59.100.129.30,Approved report 13. DMR.,2022-04-13 17:00:16.000,Chrome,142
14989,9,59.100.129.30,Approved report 08.1. NA16.,2022-04-13 17:00:18.000,Chrome,142
14990,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-13 17:00:19.000,Chrome,142
14991,9,59.100.129.30,Approved the summary report.,2022-04-13 17:00:23.000,Chrome,142
14992,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-13 17:00:29.000,Chrome,144
14993,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-13 17:00:31.000,Chrome,144
14994,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-13 17:00:34.000,Chrome,144
14995,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-13 17:00:36.000,Chrome,144
14996,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-13 17:00:37.000,Chrome,144
14997,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-13 17:00:38.000,Chrome,144
14998,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-13 17:00:41.000,Chrome,144
14999,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-13 17:01:30.000,Chrome,144
15000,9,59.100.129.30,Approved report 08.1. NA16.,2022-04-13 17:01:32.000,Chrome,144
15001,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-13 17:01:34.000,Chrome,144
15002,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-13 17:01:36.000,Chrome,144
15003,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-13 17:01:37.000,Chrome,144
15004,9,59.100.129.30,Approved report 13. DMR.,2022-04-13 17:01:40.000,Chrome,144
15005,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-13 17:01:41.000,Chrome,144
15006,9,59.100.129.30,Approved report 15. Checklists.,2022-04-13 17:01:43.000,Chrome,144
15007,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-13 17:01:44.000,Chrome,144
15008,9,59.100.129.30,Approved report 12. DM Float Log.,2022-04-13 17:01:47.000,Chrome,144
15009,9,59.100.129.30,Approved the summary report.,2022-04-13 17:01:51.000,Chrome,144
15010,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-13 17:02:05.000,Chrome,146
15011,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-13 17:02:07.000,Chrome,146
15012,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-13 17:02:08.000,Chrome,146
15013,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-13 17:02:10.000,Chrome,146
15014,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-13 17:02:11.000,Chrome,146
15015,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-13 17:02:14.000,Chrome,146
15016,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-13 17:02:16.000,Chrome,146
15017,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-13 17:02:19.000,Chrome,146
15018,9,59.100.129.30,Approved report 08.1. NA16.,2022-04-13 17:02:21.000,Chrome,146
15019,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-13 17:02:23.000,Chrome,146
15020,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-13 17:02:24.000,Chrome,146
15021,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-13 17:02:26.000,Chrome,146
15022,9,59.100.129.30,Approved report 12. DM Float Log.,2022-04-13 17:02:27.000,Chrome,146
15023,9,59.100.129.30,Approved report 13. DMR.,2022-04-13 17:02:30.000,Chrome,146
15024,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-13 17:02:32.000,Chrome,146
15025,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-13 17:02:33.000,Chrome,146
15026,9,59.100.129.30,Approved report 15. Checklists.,2022-04-13 17:02:34.000,Chrome,146
15027,9,59.100.129.30,Approved the summary report.,2022-04-13 17:03:10.000,Chrome,146
15028,5,59.100.129.30,Created the summary report.,2022-04-14 04:55:15.000,Chrome,261
15029,5,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-14 05:19:48.000,Chrome,261
15030,5,59.100.129.30,Commented `$100 Cash Bond returned to #801 Komang Trisna Diatmika` in Report 02. Front Office Paid Out Report.,2022-04-14 05:20:47.000,Chrome,261
15031,5,59.100.129.30,Edited Adjustment and Correction details.,2022-04-14 05:21:24.000,Chrome,261
15032,5,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-14 05:21:27.000,Chrome,261
15033,5,59.100.129.30,Commented `Nil` in Report 04. No Show Rooms.,2022-04-14 05:21:30.000,Chrome,261
15034,5,59.100.129.30,Commented `7 x Leave Rooms` in Report 05. Out of Order/ Service Room.,2022-04-14 05:21:39.000,Chrome,261
15035,5,59.100.129.30,Commented `Nil` in Report 06. Complimentary Room Report.,2022-04-14 05:21:57.000,Chrome,261
15036,5,59.100.129.30,Commented `DAF Night: Nil` in Report 07. Rate Check Report.,2022-04-14 05:22:07.000,Chrome,261
15037,5,59.100.129.30,Edited PM/PX Accounts details.,2022-04-14 05:22:13.000,Chrome,261
15038,5,59.100.129.30,Commented `4 x Credit & 5 x Debit` in Report 08. PM/ PX Accounts.,2022-04-14 05:22:42.000,Chrome,261
15039,5,59.100.129.30,Approved report 08.1. NA16.,2022-04-14 05:22:59.000,Chrome,261
15040,5,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-14 05:23:53.000,Chrome,261
15041,5,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-14 05:23:55.000,Chrome,261
15042,5,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-14 05:23:56.000,Chrome,261
15043,5,59.100.129.30,Commented `DM Float was found $50 down` in Report 12. DM Float Log.,2022-04-14 05:25:36.000,Chrome,261
15044,5,59.100.129.30,"Commented `Total Revenue: $28695
ADR: $170.89
Occupancy: 55.5%` in Report 13. DMR.",2022-04-14 05:26:06.000,Chrome,261
15045,5,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-14 05:26:27.000,Chrome,261
15046,5,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-14 05:26:32.000,Chrome,261
15047,5,59.100.129.30,Approved report 15. Checklists.,2022-04-14 05:26:34.000,Chrome,261
15048,5,59.100.129.30,Commented `No manual transaction` in Report 16. Loyalty Points Audit.,2022-04-14 05:26:45.000,Chrome,261
15049,5,59.100.129.30,Submitted the summary report.,2022-04-14 05:27:06.000,Chrome,261
15050,22,59.100.129.30,Created the summary report.,2022-04-14 06:31:36.000,Chrome,262
15051,22,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-14 06:32:06.000,Chrome,262
15052,22,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-14 06:33:12.000,Chrome,262
15053,22,59.100.129.30,Edited Adjustment and Correction details.,2022-04-14 06:33:21.000,Chrome,262
15054,22,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-14 06:33:39.000,Chrome,262
15055,22,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-14 06:33:45.000,Chrome,262
15056,22,59.100.129.30,"Commented `3-No Show
1-Need to cancel by agent` in Report 04. No Show Rooms.",2022-04-14 06:34:12.000,Chrome,262
15057,22,59.100.129.30,Commented `HSK Leave Room` in Report 05. Out of Order/ Service Room.,2022-04-14 06:34:42.000,Chrome,262
15058,22,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-14 06:35:02.000,Chrome,262
15059,22,59.100.129.30,Commented `8-DAF Night` in Report 07. Rate Check Report.,2022-04-14 06:35:11.000,Chrome,262
15060,22,59.100.129.30,Commented `On process of closing` in Report 08.1. NA16.,2022-04-14 06:35:52.000,Chrome,262
15061,22,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-14 06:35:57.000,Chrome,262
15062,22,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-14 06:36:01.000,Chrome,262
15063,22,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-14 06:36:22.000,Chrome,262
15064,22,59.100.129.30,Approved report 12. DM Float Log.,2022-04-14 06:36:24.000,Chrome,262
15065,22,59.100.129.30,Commented `Balance` in Report 12. DM Float Log.,2022-04-14 06:36:30.000,Chrome,262
15066,22,59.100.129.30,Approved report 13. DMR.,2022-04-14 06:36:58.000,Chrome,262
15067,22,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-14 06:45:09.000,Chrome,262
15068,22,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-14 06:45:12.000,Chrome,262
15069,22,59.100.129.30,Commented `Missing AM Reception` in Report 15. Checklists.,2022-04-14 06:45:53.000,Chrome,262
15070,22,59.100.129.30,Opened a Ticket for 15. Checklists,2022-04-14 06:47:13.000,Chrome,262
15071,22,59.100.129.30,"Commented `2-Manul Transaction
56-Auto Transaction` in Report 16. Loyalty Points Audit.",2022-04-14 06:47:44.000,Chrome,262
15072,22,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-14 06:50:51.000,Chrome,262
15073,22,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-14 06:50:56.000,Chrome,262
15074,22,59.100.129.30,Submitted the summary report.,2022-04-14 06:51:05.000,Chrome,262
15075,5,59.100.129.30,Created the summary report.,2022-04-15 05:04:55.000,Chrome,263
15076,5,59.100.129.30,Commented `1 x Reserve Room for 804 / 805` in Report 05. Out of Order/ Service Room.,2022-04-15 05:20:51.000,Chrome,263
15077,5,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-15 05:21:31.000,Chrome,263
15078,5,59.100.129.30,Commented `Nil` in Report 02. Front Office Paid Out Report.,2022-04-15 05:22:01.000,Chrome,263
15079,5,59.100.129.30,Edited Adjustment and Correction details.,2022-04-15 05:23:12.000,Chrome,263
15080,5,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-15 05:23:14.000,Chrome,263
15081,5,59.100.129.30,"Commented `#689361 Shore Adam, #686084 & #687884 Andrew Markert - Guests in house. Possible duplicate bookings` in Report 04. No Show Rooms.",2022-04-15 05:27:27.000,Chrome,263
15082,5,59.100.129.30,Commented `Nil` in Report 06. Complimentary Room Report.,2022-04-15 05:27:50.000,Chrome,263
15083,5,59.100.129.30,Commented `DAF Night: 2` in Report 07. Rate Check Report.,2022-04-15 05:28:32.000,Chrome,263
15084,5,59.100.129.30,Edited PM/PX Accounts details.,2022-04-15 05:28:37.000,Chrome,263
15085,5,59.100.129.30,Commented `4 x Credit & 3 x Debit` in Report 08. PM/ PX Accounts.,2022-04-15 05:29:02.000,Chrome,263
15086,5,59.100.129.30,Approved report 08.1. NA16.,2022-04-15 05:29:17.000,Chrome,263
15087,5,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-15 05:29:19.000,Chrome,263
15088,5,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-15 05:29:20.000,Chrome,263
15089,5,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-15 05:29:24.000,Chrome,263
15090,5,59.100.129.30,Disapproved report 11. CC Surcharge Report.,2022-04-15 05:29:25.000,Chrome,263
15091,5,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-15 05:29:39.000,Chrome,263
15092,5,59.100.129.30,Commented `DM Float was found $50 short` in Report 12. DM Float Log.,2022-04-15 05:30:51.000,Chrome,263
15093,5,59.100.129.30,"Commented `Total Revenue: $28805
ADR: $165.43
Occupancy: 61.7%` in Report 13. DMR.",2022-04-15 05:31:23.000,Chrome,263
15094,5,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-15 05:31:38.000,Chrome,263
15095,5,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-15 05:31:39.000,Chrome,263
15096,5,59.100.129.30,Approved report 15. Checklists.,2022-04-15 05:31:45.000,Chrome,263
15097,5,59.100.129.30,Commented `No Manual Transaction` in Report 16. Loyalty Points Audit.,2022-04-15 05:31:54.000,Chrome,263
15098,5,59.100.129.30,Submitted the summary report.,2022-04-15 05:32:13.000,Chrome,263
15099,22,59.100.129.30,Created the summary report.,2022-04-15 06:10:49.000,Chrome,264
15100,22,59.100.129.30,Commented `ALL CLEAR` in Report 01. Credit Limit Report.,2022-04-15 06:13:10.000,Chrome,264
15101,22,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-15 06:13:14.000,Chrome,264
15102,22,59.100.129.30,Edited Adjustment and Correction details.,2022-04-15 06:13:35.000,Chrome,264
15103,22,59.100.129.30,Opened a Ticket for 03. Adjustment & Corrections,2022-04-15 06:15:36.000,Chrome,264
15104,22,59.100.129.30,Commented `1-No Show with deposit check in PM 9042` in Report 04. No Show Rooms.,2022-04-15 06:17:18.000,Chrome,264
15105,22,59.100.129.30,Commented `Leave Room from HSK` in Report 05. Out of Order/ Service Room.,2022-04-15 06:18:05.000,Chrome,264
15106,22,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-15 06:18:10.000,Chrome,264
15107,22,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-15 06:18:11.000,Chrome,264
15108,22,59.100.129.30,Commented `9- DAF Night` in Report 07. Rate Check Report.,2022-04-15 06:18:23.000,Chrome,264
15109,22,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-15 06:18:47.000,Chrome,264
15110,22,59.100.129.30,Approved report 08.1. NA16.,2022-04-15 06:18:48.000,Chrome,264
15111,22,59.100.129.30,Commented `On Process of closing` in Report 08.1. NA16.,2022-04-15 06:19:05.000,Chrome,264
15112,22,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-15 06:19:10.000,Chrome,264
15113,22,59.100.129.30,Commented `Balance` in Report 09. Ogone Deposit Posting Report.,2022-04-15 06:19:17.000,Chrome,264
15114,22,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-15 06:19:20.000,Chrome,264
15115,22,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-15 06:19:26.000,Chrome,264
15116,22,59.100.129.30,Approved report 12. DM Float Log.,2022-04-15 06:19:29.000,Chrome,264
15117,22,59.100.129.30,Commented `Balance` in Report 12. DM Float Log.,2022-04-15 06:19:36.000,Chrome,264
15118,22,59.100.129.30,Approved report 13. DMR.,2022-04-15 06:19:56.000,Chrome,264
15119,22,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-15 06:20:26.000,Chrome,264
15120,22,59.100.129.30,Approved report 15. Checklists.,2022-04-15 06:20:47.000,Chrome,264
15121,22,59.100.129.30,"Commented `2- Manual, 53-Auto Trasaction` in Report 16. Loyalty Points Audit.",2022-04-15 06:21:30.000,Chrome,264
15122,22,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-15 06:21:34.000,Chrome,264
15123,22,59.100.129.30,"Commented `2- Manual, 53-Auto Transaction` in Report 16. Loyalty Points Audit.",2022-04-15 06:21:38.000,Chrome,264
15124,22,59.100.129.30,Submitted the summary report.,2022-04-15 06:22:09.000,Chrome,264
15125,22,59.100.129.30,Created the summary report.,2022-04-16 06:10:27.000,Chrome,265
15126,22,59.100.129.30,"Commented `741,623 need to call guest for update guest CC` in Report 01. Credit Limit Report.",2022-04-16 06:11:19.000,Chrome,265
15127,22,59.100.129.30,Approved report 01. Credit Limit Report.,2022-04-16 06:16:13.000,Chrome,265
15128,22,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-04-16 06:16:17.000,Chrome,265
15129,22,59.100.129.30,Edited Adjustment and Correction details.,2022-04-16 06:16:26.000,Chrome,265
15130,22,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-16 06:18:41.000,Chrome,265
15131,22,59.100.129.30,"Commented `1-with deposit pm 9043
3- No Deposit` in Report 04. No Show Rooms.",2022-04-16 06:19:16.000,Chrome,265
15132,22,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-16 06:19:19.000,Chrome,265
15133,22,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-04-16 06:19:22.000,Chrome,265
15134,22,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-16 06:19:25.000,Chrome,265
15135,22,59.100.129.30,Approved report 07. Rate Check Report.,2022-04-16 06:19:27.000,Chrome,265
15136,22,59.100.129.30,Commented `10 DAF Night` in Report 07. Rate Check Report.,2022-04-16 06:19:35.000,Chrome,265
15137,22,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-16 06:19:38.000,Chrome,265
15138,22,59.100.129.30,Approved report 08.1. NA16.,2022-04-16 06:19:42.000,Chrome,265
15139,22,59.100.129.30,Commented `On process  closing` in Report 08.1. NA16.,2022-04-16 06:19:59.000,Chrome,265
15140,22,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-16 06:20:05.000,Chrome,265
15141,22,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-16 06:20:07.000,Chrome,265
15142,22,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-16 06:20:09.000,Chrome,265
15143,22,59.100.129.30,Approved report 12. DM Float Log.,2022-04-16 06:20:14.000,Chrome,265
15144,22,59.100.129.30,Commented `Balance` in Report 12. DM Float Log.,2022-04-16 06:20:21.000,Chrome,265
15145,22,59.100.129.30,Approved report 13. DMR.,2022-04-16 06:20:46.000,Chrome,265
15146,22,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-16 06:21:33.000,Chrome,265
15147,22,59.100.129.30,Approved report 15. Checklists.,2022-04-16 06:21:55.000,Chrome,265
15148,5,59.100.129.30,Created the summary report.,2022-04-16 06:22:20.000,Chrome,266
15149,5,59.100.129.30,Commented `6 x Leave Rooms & 1 x Smelly Room` in Report 05. Out of Order/ Service Room.,2022-04-16 06:22:53.000,Chrome,266
15150,5,59.100.129.30,Edited No Show Rooms details.,2022-04-16 06:23:04.000,Chrome,266
15151,5,59.100.129.30,Commented `No Show with Deposit moved to PM #9006 Paul Solway` in Report 04. No Show Rooms.,2022-04-16 06:23:27.000,Chrome,266
15152,22,59.100.129.30,"Commented `2- Manual Transaction
69- Auto Transaction` in Report 16. Loyalty Points Audit.",2022-04-16 06:24:07.000,Chrome,265
15153,22,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-04-16 06:24:08.000,Chrome,265
15154,5,59.100.129.30,Edited Credit Limit details.,2022-04-16 06:24:14.000,Chrome,266
15155,22,59.100.129.30,Submitted the summary report.,2022-04-16 06:24:41.000,Chrome,265
15156,5,59.100.129.30,Commented `#302 Chi On Daniel Tsang (C/O 18/04 Bal: $206.2) - $1 Pre-Auth taken. Handover to AM to follow up with full accommodation payment.` in Report 01. Credit Limit Report.,2022-04-16 06:25:42.000,Chrome,266
15157,5,59.100.129.30,Edited F.O. Paid Out details.,2022-04-16 06:26:40.000,Chrome,266
15158,5,59.100.129.30,Commented `$144 Cash Bond returned to #814 Ren Jie Hu` in Report 02. Front Office Paid Out Report.,2022-04-16 06:27:03.000,Chrome,266
15159,5,59.100.129.30,Edited Adjustment and Correction details.,2022-04-16 06:27:26.000,Chrome,266
15160,5,59.100.129.30,Edited Adjustment and Correction details.,2022-04-16 06:27:27.000,Chrome,266
15161,5,59.100.129.30,Opened a Ticket for 04. No Show Rooms,2022-04-16 06:28:41.000,Chrome,266
15162,5,59.100.129.30,Commented `Nil` in Report 06. Complimentary Room Report.,2022-04-16 06:29:03.000,Chrome,266
15163,5,59.100.129.30,Commented `DAF Night: 2` in Report 07. Rate Check Report.,2022-04-16 06:29:12.000,Chrome,266
15164,5,59.100.129.30,Edited PM/PX Accounts details.,2022-04-16 06:29:28.000,Chrome,266
15165,5,59.100.129.30,Commented `4 x Credit & 4 x Debit` in Report 08. PM/ PX Accounts.,2022-04-16 06:29:55.000,Chrome,266
15166,5,59.100.129.30,Approved report 08.1. NA16.,2022-04-16 06:30:05.000,Chrome,266
15167,5,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-16 06:30:21.000,Chrome,266
15168,5,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-16 06:30:25.000,Chrome,266
15169,5,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-16 06:30:26.000,Chrome,266
15170,5,59.100.129.30,Commented `DM Float was found $50 down` in Report 12. DM Float Log.,2022-04-16 06:32:12.000,Chrome,266
15171,5,59.100.129.30,"Commented `Total Revenue: $44801
ADR: $209.13
Occupancy: 74.2%` in Report 13. DMR.",2022-04-16 06:32:40.000,Chrome,266
15172,5,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-16 06:32:55.000,Chrome,266
15173,5,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-16 06:32:57.000,Chrome,266
15174,5,59.100.129.30,Approved report 15. Checklists.,2022-04-16 06:33:01.000,Chrome,266
15175,5,59.100.129.30,Disapproved report 15. Checklists.,2022-04-16 06:33:03.000,Chrome,266
15176,5,59.100.129.30,Commented `No manual transaction` in Report 16. Loyalty Points Audit.,2022-04-16 06:33:15.000,Chrome,266
15177,5,59.100.129.30,Approved report 15. Checklists.,2022-04-16 06:33:18.000,Chrome,266
15178,5,59.100.129.30,Submitted the summary report.,2022-04-16 06:33:32.000,Chrome,266
15179,5,59.100.129.30,Created the summary report.,2022-04-17 05:11:28.000,Chrome,267
15180,5,59.100.129.30,Edited Credit Limit details.,2022-04-17 06:02:55.000,Chrome,267
15181,5,59.100.129.30,Edited Credit Limit details.,2022-04-17 06:02:59.000,Chrome,267
15182,5,59.100.129.30,"Commented `#421 Andre Markert (C/O 18/04 Bal: $764), #510 Andrew Markert (C/O 18/04 Bal: $932.01) & #1017 Mark Weeks (C/O 19/04 Bal: $687) - No pre-auth / accommodation payment. Handover to AM.` in Report 01. Credit Limit Report.",2022-04-17 06:04:26.000,Chrome,267
15183,5,59.100.129.30,Commented `1 x Smelly Room` in Report 05. Out of Order/ Service Room.,2022-04-17 06:08:21.000,Chrome,267
15184,5,59.100.129.30,Commented `$40 Refund to #802 Wing Yi Wong as guest did not have breakfast` in Report 02. Front Office Paid Out Report.,2022-04-17 06:09:56.000,Chrome,267
15185,5,59.100.129.30,Edited Adjustment and Correction details.,2022-04-17 06:10:13.000,Chrome,267
15186,5,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 06:10:23.000,Chrome,267
15187,5,59.100.129.30,Commented `#689600 Trinity Tonga & #686806 Lee Victoire` in Report 04. No Show Rooms.,2022-04-17 06:10:56.000,Chrome,267
15188,5,59.100.129.30,Commented `Nil` in Report 06. Complimentary Room Report.,2022-04-17 06:11:16.000,Chrome,267
15189,5,59.100.129.30,Commented `DAF Night: 5` in Report 07. Rate Check Report.,2022-04-17 06:11:24.000,Chrome,267
15190,5,59.100.129.30,Edited PM/PX Accounts details.,2022-04-17 06:14:06.000,Chrome,267
15191,5,59.100.129.30,Commented `5 x Credit & 3 x Debit` in Report 08. PM/ PX Accounts.,2022-04-17 06:14:28.000,Chrome,267
15192,5,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 06:14:47.000,Chrome,267
15193,5,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 06:14:50.000,Chrome,267
15194,5,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 06:14:51.000,Chrome,267
15195,5,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 06:14:54.000,Chrome,267
15196,5,59.100.129.30,Commented `DM was found to be $50 short` in Report 12. DM Float Log.,2022-04-17 06:17:14.000,Chrome,267
15197,5,59.100.129.30,"Commented `Total Revenue: $61949
ADR: $245.77
Occupancy: 87.9%` in Report 13. DMR.",2022-04-17 06:17:41.000,Chrome,267
15198,5,59.100.129.30,Edited F&B Comp. & Void Audit details.,2022-04-17 06:18:01.000,Chrome,267
15199,5,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-04-17 06:18:05.000,Chrome,267
15200,5,59.100.129.30,Approved report 15. Checklists.,2022-04-17 06:18:09.000,Chrome,267
15201,5,59.100.129.30,Commented `9 x Manual Transactions by Kitti & Lovely - Points did not get credited systematically` in Report 16. Loyalty Points Audit.,2022-04-17 06:18:56.000,Chrome,267
15202,5,59.100.129.30,Submitted the summary report.,2022-04-17 06:19:11.000,Chrome,267
15203,22,59.100.129.30,Created the summary report.,2022-04-17 06:45:08.000,Chrome,268
15204,22,59.100.129.30,Commented `Cash Bond $ 150` in Report 01. Credit Limit Report.,2022-04-17 06:45:33.000,Chrome,268
15205,22,59.100.129.30,Commented `Clear` in Report 01. Credit Limit Report.,2022-04-17 06:46:40.000,Chrome,268
15206,22,59.100.129.30,Commented `Cash Bond $ 150` in Report 02. Front Office Paid Out Report.,2022-04-17 06:46:44.000,Chrome,268
15207,22,59.100.129.30,Edited Adjustment and Correction details.,2022-04-17 06:55:50.000,Chrome,268
15208,22,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-04-17 06:55:58.000,Chrome,268
15209,22,59.100.129.30,Commented `1- Pre Reg check in room 605` in Report 04. No Show Rooms.,2022-04-17 06:57:04.000,Chrome,268
15210,22,59.100.129.30,Commented `HSK Leave room` in Report 05. Out of Order/ Service Room.,2022-04-17 06:57:40.000,Chrome,268
15211,22,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-04-17 06:58:02.000,Chrome,268
15212,22,59.100.129.30,Approved report 04. No Show Rooms.,2022-04-17 06:58:07.000,Chrome,268
15213,22,59.100.129.30,Commented `2-DAF Night` in Report 07. Rate Check Report.,2022-04-17 06:58:22.000,Chrome,268
15214,22,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-04-17 07:03:20.000,Chrome,268
15215,22,59.100.129.30,Commented `still on process of close` in Report 08.1. NA16.,2022-04-17 07:03:37.000,Chrome,268
15216,22,59.100.129.30,Approved report 08.1. NA16.,2022-04-17 07:04:14.000,Chrome,268
15217,22,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-04-17 07:04:44.000,Chrome,268
15218,22,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-04-17 07:04:50.000,Chrome,268
15219,22,59.100.129.30,Commented `Balance` in Report 10. Room Reconciliation Report.,2022-04-17 07:05:13.000,Chrome,268
15220,22,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-04-17 07:05:18.000,Chrome,268
15221,22,59.100.129.30,Approved report 12. DM Float Log.,2022-04-17 07:05:21.000,Chrome,268
